a,b,c
1.0,2.0,0.2371422390861564
1.0,2.0,0.18413402692836756
1.0,2.0,0.22740824618888042
1.0,1.0,0.16612398080749385
1.0,2.0,0.1017790181020602
1.0,1.0,0.22010708489453168
1.0,1.0,0.2080538268796936
1.0,1.0,0.24176659199456516
1.0,1.0,0.10851542872026557
1.0,0.0,0.17404732353726154
1.0,1.0,0.21652329886630758
1.0,1.0,0.24129122066202358
1.0,0.0,0.19576343550069736
1.0,1.0,0.1888109940122135
1.0,1.0,0.15413119030223602
1.0,1.0,0.17456648161848012
1.0,2.0,0.16268122199765328
1.0,1.0,0.13468954835316088
1.0,1.0,0.15943468532122795
1.0,1.0,0.23499437959465888
1.0,2.0,0.1310561764133139
1.0,1.0,0.1619041914143861
1.0,1.0,0.24216316007000857
1.0,1.0,0.10377962253960796
1.0,1.0,0.20843723384663132
1.0,1.0,0.16543435881030816
1.0,1.0,0.18581629422271345
1.0,2.0,0.24183019606815484
1.0,2.0,0.17419307214356228
1.0,0.0,0.12047258081304539
1.0,1.0,0.18111058076345332
1.0,1.0,0.15197859887021922
1.0,1.0,0.19348359184955427
1.0,1.0,0.14941536332026198
1.0,1.0,0.1607819647777745
1.0,1.0,0.21961250519353448
1.0,1.0,0.2372645117682809
1.0,1.0,0.24299975908149216
1.0,2.0,0.12022676176042181
1.0,1.0,0.20005244149061308
1.0,1.0,0.10295807523151322
1.0,1.0,0.10977709629174762
1.0,1.0,0.17701159796120025
1.0,2.0,0.12358888810613988
1.0,2.0,0.24658044473020066
1.0,1.0,0.160077699934867
1.0,1.0,0.1765444168893095
1.0,1.0,0.13001989495286886
1.0,1.0,0.21287695258748895
1.0,2.0,0.2494158333185668
1.0,1.0,0.14042884464666286
1.0,2.0,0.14646943990075562
1.0,2.0,0.11208710718906312
1.0,1.0,0.21273384035200787
1.0,1.0,0.18582635679919896
1.0,0.0,0.24036989632405392
1.0,0.0,0.1370100259583864
1.0,1.0,0.15376232653517105
1.0,2.0,0.2080801295551687
1.0,1.0,0.24617571228490256
1.0,2.0,0.18842465614840992
1.0,1.0,0.18130157874119357
1.0,1.0,0.22614834160654754
1.0,4.0,0.24825815560654976
1.0,1.0,0.22952842794502074
1.0,3.0,0.16039668965990617
1.0,1.0,0.19155053919000659
1.0,1.0,0.21194178253629187
1.0,2.0,0.238163289012136
1.0,1.0,0.20075824304799228
1.0,3.0,0.1266717694655431
1.0,1.0,0.15278771958757867
1.0,1.0,0.1861423952508354
1.0,1.0,0.22424229833887893
1.0,1.0,0.1259352955675463
1.0,1.0,0.20783635144675222
1.0,1.0,0.1893652705131439
1.0,1.0,0.14971559059607342
1.0,2.0,0.2210599463615071
1.0,1.0,0.19076584681778402
1.0,1.0,0.24128251315685076
1.0,2.0,0.14319246442219136
1.0,2.0,0.2324508576798613
1.0,1.0,0.14684828035236314
1.0,1.0,0.16338241128517803
1.0,1.0,0.1162917094046331
1.0,1.0,0.16934303784329124
1.0,1.0,0.11984717442301053
1.0,0.0,0.18095222670461653
1.0,1.0,0.23782772644393418
1.0,3.0,0.19156405213353866
1.0,2.0,0.11049033259924473
1.0,1.0,0.1821619758706716
1.0,1.0,0.1674836179357203
1.0,1.0,0.22375209308808328
1.0,0.0,0.2188226897097847
1.0,1.0,0.18595706422787933
1.0,1.0,0.1278217863332625
1.0,1.0,0.14416123858922192
1.0,1.0,0.21953622919033283
1.0,2.0,0.16495055041752976
1.0,2.0,0.20945234652931788
1.0,1.0,0.18420055399514643
1.0,1.0,0.1643451904801837
1.0,0.0,0.14468852426084672
1.0,1.0,0.12009517433436488
1.0,1.0,0.1634459244851497
1.0,1.0,0.16309504406360728
1.0,1.0,0.19234245842383563
1.0,1.0,0.11706437399920518
1.0,1.0,0.19858970629898814
1.0,1.0,0.1919904102142958
1.0,1.0,0.2039862860384994
1.0,1.0,0.24687693642534614
1.0,2.0,0.19173967118732355
1.0,1.0,0.15996891776355315
1.0,1.0,0.21073024048310096
1.0,1.0,0.11070385250058887
1.0,2.0,0.19502747802197834
1.0,1.0,0.22031649289307004
1.0,1.0,0.115008950203836
1.0,1.0,0.10327691536529969
1.0,2.0,0.24365952855637266
1.0,1.0,0.15416001049763803
1.0,1.0,0.16538209479506574
1.0,1.0,0.2173224499346192
1.0,1.0,0.12089322567657025
1.0,1.0,0.18787222726288183
1.0,1.0,0.2093289018718431
1.0,1.0,0.2102441285789854
1.0,2.0,0.19728661726503544
1.0,1.0,0.21789358863476133
1.0,2.0,0.1584796564760969
1.0,0.0,0.21626783472936756
1.0,3.0,0.11990910977943975
1.0,1.0,0.2002526741408781
1.0,1.0,0.2211185782240502
1.0,1.0,0.1960916521560663
1.0,1.0,0.21576597063905611
1.0,2.0,0.22108473933410516
1.0,1.0,0.11992140132473335
1.0,1.0,0.21252359134693544
1.0,2.0,0.21757740190513492
1.0,1.0,0.14716553921681338
1.0,1.0,0.16289482147803508
1.0,1.0,0.22371557336143363
1.0,1.0,0.23700035882983292
1.0,2.0,0.22846231123677013
1.0,1.0,0.1849065353816691
1.0,1.0,0.1917403090413716
1.0,2.0,0.13257275465391294
1.0,0.0,0.24743490280058736
1.0,0.0,0.23375006375327234
1.0,1.0,0.18711443704055586
1.0,1.0,0.13043748578012637
1.0,0.0,0.1930576773996804
1.0,1.0,0.24317634175182667
1.0,1.0,0.15467678257807158
1.0,1.0,0.23105144968764438
1.0,1.0,0.21114498901318873
1.0,1.0,0.13576121974618205
1.0,1.0,0.22286744816895374
1.0,1.0,0.12269945601877442
1.0,1.0,0.1298328394370589
1.0,2.0,0.18277360132989007
1.0,2.0,0.15190642480129
1.0,1.0,0.1648454852255718
1.0,2.0,0.14748367097050574
1.0,1.0,0.22498629433207934
1.0,1.0,0.1482688413974838
1.0,1.0,0.19323227837495355
1.0,2.0,0.12956430617271442
1.0,2.0,0.2202403969661405
1.0,2.0,0.1372265281844263
1.0,0.0,0.21552087505088746
1.0,1.0,0.24678746991857306
1.0,2.0,0.2078087496028752
1.0,1.0,0.1513012538836892
1.0,1.0,0.15452970963148738
1.0,1.0,0.21853892568617853
1.0,2.0,0.21978248612865728
1.0,2.0,0.11518991644707068
1.0,0.0,0.15846211821729364
1.0,1.0,0.24011985452991147
1.0,0.0,0.24887066534466729
1.0,1.0,0.13300606073953108
1.0,0.0,0.14860673728499219
1.0,1.0,0.1398501621968599
1.0,2.0,0.13202112531440446
1.0,1.0,0.12161327396256566
1.0,1.0,0.23191601402470668
1.0,1.0,0.16956314945733217
1.0,1.0,0.2374042352200906
1.0,3.0,0.13904810136624118
1.0,1.0,0.16893037927763066
1.0,1.0,0.17877031585684272
1.0,0.0,0.1898967473889659
1.0,1.0,0.17375994774975065
1.0,1.0,0.2471168560509863
1.0,1.0,0.14588321730247272
1.0,1.0,0.16314329771217206
1.0,1.0,0.2138601416488995
1.0,2.0,0.15485935429342162
1.0,1.0,0.11006520101195472
1.0,2.0,0.2401221328705679
1.0,1.0,0.21616625666294176
1.0,2.0,0.1870267405969864
1.0,1.0,0.1268430860428508
1.0,2.0,0.16221312110152125
1.0,1.0,0.17430310237460306
1.0,1.0,0.2240421113324525
1.0,2.0,0.19426561409997362
1.0,1.0,0.23505164057281117
1.0,1.0,0.11906009752291513
1.0,1.0,0.2141323346156621
1.0,0.0,0.1428101899442314
1.0,1.0,0.19883789890550035
1.0,1.0,0.10123812042186824
1.0,1.0,0.16044808286729462
1.0,2.0,0.21257798599263295
1.0,1.0,0.23233189869981957
1.0,1.0,0.23799696720037808
1.0,1.0,0.17684642700522948
1.0,1.0,0.1181098274899559
1.0,1.0,0.2214476218278073
1.0,1.0,0.11531299382752776
1.0,1.0,0.17994026821069897
1.0,1.0,0.1524563130343778
1.0,1.0,0.20918570219841898
1.0,1.0,0.20450703490532418
1.0,1.0,0.10740899131243806
1.0,2.0,0.15948336631061372
1.0,1.0,0.1766251715932501
1.0,1.0,0.20347412831941614
1.0,1.0,0.19553756147715023
1.0,1.0,0.1106062847420068
1.0,1.0,0.1206780109164248
1.0,3.0,0.1852421001301436
1.0,1.0,0.14246232677360957
1.0,1.0,0.1125651105696275
1.0,2.0,0.20032227322127188
1.0,2.0,0.1020645885426998
1.0,1.0,0.11899466237713463
1.0,2.0,0.20353500657404675
1.0,1.0,0.13882279073717768
1.0,1.0,0.15257749992922137
1.0,1.0,0.20045256924230864
1.0,1.0,0.16692513691307181
1.0,1.0,0.1835239001726597
1.0,2.0,0.13625829824742655
1.0,1.0,0.235120978125017
1.0,0.0,0.18419756581872002
1.0,0.0,0.17953268442806394
1.0,1.0,0.10038771032458915
1.0,1.0,0.12318508546961308
1.0,2.0,0.22460953566331548
1.0,1.0,0.1042782567424898
1.0,2.0,0.22559425912230008
1.0,1.0,0.16289196026645297
1.0,1.0,0.1340714348101842
1.0,1.0,0.12328731340632691
1.0,1.0,0.19904476627536316
1.0,1.0,0.22747675725704847
1.0,4.0,0.16638346548163363
1.0,1.0,0.17839720094479108
1.0,2.0,0.19652758841674095
1.0,1.0,0.10758900368406307
1.0,2.0,0.12754123864510017
1.0,1.0,0.10883189803551685
1.0,1.0,0.23063588216565947
1.0,1.0,0.19370152213352843
1.0,1.0,0.20155124058864632
1.0,2.0,0.24991774666232708
1.0,1.0,0.11343131087280235
1.0,1.0,0.20428909271110893
1.0,1.0,0.2215803474114973
1.0,0.0,0.12203781553046732
1.0,1.0,0.17076769886078974
1.0,1.0,0.200130574629361
1.0,1.0,0.12844929377210543
1.0,3.0,0.13300859744980487
1.0,0.0,0.11166082614064907
1.0,1.0,0.1149854836356306
1.0,1.0,0.12628520933493526
1.0,2.0,0.21489142740036538
1.0,1.0,0.24235164461140302
1.0,2.0,0.21695919374376274
1.0,1.0,0.23762065665681506
1.0,2.0,0.14511549414152078
1.0,1.0,0.1248005375481699
1.0,1.0,0.18986848027672093
1.0,1.0,0.13839211628828887
1.0,1.0,0.21780358342861506
1.0,1.0,0.22482068478423506
1.0,1.0,0.2447694753215415
1.0,2.0,0.24342412118064333
1.0,1.0,0.182392233890523
1.0,1.0,0.217075386133836
1.0,1.0,0.11261955106372476
1.0,1.0,0.15452805017627003
1.0,1.0,0.10103965343280182
1.0,1.0,0.17125328644681737
1.0,1.0,0.1201725943453072
1.0,1.0,0.11373315827572282
1.0,1.0,0.19085543353775633
1.0,2.0,0.12807118041204954
1.0,1.0,0.1049926707997432
1.0,2.0,0.21008190234210203
1.0,2.0,0.1113043982804422
1.0,1.0,0.18827733623213821
1.0,1.0,0.14194252255233522
1.0,2.0,0.16665886694583035
1.0,1.0,0.1265653840251517
1.0,1.0,0.11544646012540397
1.0,1.0,0.22672862156866555
1.0,1.0,0.16835425615150984
1.0,1.0,0.17171254936476993
1.0,1.0,0.14736357744563616
1.0,1.0,0.23293918441124223
1.0,2.0,0.13768474936896352
1.0,0.0,0.17686189365778685
1.0,1.0,0.22245068669484624
1.0,2.0,0.16285430485263394
1.0,0.0,0.10011099001530906
1.0,1.0,0.17751570259673494
1.0,1.0,0.1438771198930317
1.0,1.0,0.1714597540348859
1.0,1.0,0.18121144444445125
1.0,3.0,0.19240895025053273
1.0,2.0,0.11977657819484906
1.0,0.0,0.24271970575290844
1.0,1.0,0.17520094351310028
1.0,2.0,0.124486606676695
1.0,1.0,0.10282858910672425
1.0,1.0,0.184610095427827
1.0,0.0,0.234412347972348
1.0,1.0,0.21702066237831139
1.0,2.0,0.1982383135570499
1.0,1.0,0.24836166103936952
1.0,1.0,0.1215547445731146
1.0,1.0,0.151890963718301
1.0,2.0,0.17071660410417372
1.0,1.0,0.21196982444354812
1.0,1.0,0.22570880269957616
1.0,1.0,0.2130922261479386
1.0,1.0,0.20268320020125397
1.0,1.0,0.16919105804324983
1.0,1.0,0.17041918743212142
1.0,1.0,0.1967737263568274
1.0,1.0,0.17711322397175727
1.0,1.0,0.1543895756239821
1.0,1.0,0.15499141658182228
1.0,2.0,0.19374409424838113
1.0,1.0,0.11844180122518022
1.0,1.0,0.11737674505877306
1.0,1.0,0.14797065357603773
1.0,1.0,0.22046824704801923
1.0,3.0,0.22073142655957606
1.0,0.0,0.10094182590515198
1.0,1.0,0.23848300202098122
1.0,1.0,0.2164069949836085
1.0,1.0,0.1799121990999727
1.0,1.0,0.1508493676781036
1.0,2.0,0.16539772180209134
1.0,1.0,0.1441354729398167
1.0,1.0,0.23365780035909017
1.0,2.0,0.22692904693573762
1.0,1.0,0.2455275352706848
1.0,2.0,0.19212180665477252
1.0,1.0,0.14073161527884223
1.0,1.0,0.11314925489701323
1.0,1.0,0.213496713990959
1.0,0.0,0.1091030737826279
1.0,1.0,0.24543230231478208
1.0,1.0,0.1884165186425387
1.0,1.0,0.1929827324109641
1.0,2.0,0.17530401234232112
1.0,1.0,0.24728851904047308
1.0,1.0,0.13798258500765037
1.0,2.0,0.1566354353002682
1.0,0.0,0.18590092431004834
1.0,1.0,0.22963463784791896
1.0,1.0,0.23106213641555254
1.0,1.0,0.23165089742776132
1.0,1.0,0.10478052348311659
1.0,1.0,0.22053961780626452
1.0,2.0,0.2383610983228149
1.0,1.0,0.24431503993459094
1.0,2.0,0.23002253455124494
1.0,1.0,0.19182661682155633
1.0,1.0,0.16309763300066446
1.0,1.0,0.21409200984636606
1.0,2.0,0.101703591985646
1.0,1.0,0.2420098064265412
1.0,2.0,0.13511124406483094
1.0,2.0,0.17731620549003746
1.0,1.0,0.15697177426193645
1.0,2.0,0.22019349671151103
1.0,1.0,0.23278966726644373
1.0,1.0,0.2399818886413641
1.0,1.0,0.20229710028760045
1.0,1.0,0.13907436046622104
1.0,0.0,0.146141302580811
1.0,1.0,0.10370896326047087
1.0,2.0,0.2276499647444367
1.0,1.0,0.1461711261697729
1.0,1.0,0.17212755030986135
1.0,1.0,0.2461623015375688
1.0,0.0,0.12589006687264642
1.0,1.0,0.11473902372983792
1.0,1.0,0.18820245314327513
1.0,1.0,0.18265725839243563
1.0,1.0,0.2476788550344049
1.0,1.0,0.2212545756733892
1.0,0.0,0.18770197117796455
1.0,1.0,0.1242873983138454
1.0,1.0,0.16172980350895355
1.0,1.0,0.13261273262819842
1.0,1.0,0.11932050622169876
1.0,1.0,0.10154636701049242
1.0,1.0,0.2452456743277142
1.0,1.0,0.2083438877839605
1.0,4.0,0.23165287426848077
1.0,2.0,0.16577303195671367
1.0,1.0,0.12775015206687157
1.0,1.0,0.19076778823814816
1.0,1.0,0.16780204386578113
1.0,1.0,0.22665904823141064
1.0,2.0,0.23019111563902364
1.0,1.0,0.13700086401826816
1.0,1.0,0.171491728140309
1.0,1.0,0.22988214934672138
1.0,1.0,0.20833976197689763
1.0,1.0,0.13942677798854386
1.0,1.0,0.11045411604238667
1.0,2.0,0.14439382339323809
1.0,2.0,0.12656745693977756
1.0,1.0,0.19540317910983296
1.0,2.0,0.1341677040832046
1.0,0.0,0.2053518572718821
1.0,1.0,0.19065122408257007
1.0,1.0,0.11055000509929183
1.0,1.0,0.14732076130923408
1.0,1.0,0.2089985148417005
1.0,1.0,0.16144058504409597
1.0,1.0,0.11912928784684537
1.0,1.0,0.21439319563177345
1.0,1.0,0.19484387440973022
1.0,1.0,0.15173655929745736
1.0,1.0,0.1245511782686637
1.0,1.0,0.1322746175280455
1.0,2.0,0.12597999832945053
1.0,1.0,0.12556358012690905
1.0,1.0,0.12986063437468498
1.0,1.0,0.11809010431099573
1.0,1.0,0.18460814136385734
1.0,1.0,0.18037534276453873
1.0,0.0,0.24366168628138815
1.0,2.0,0.2305283621130001
1.0,2.0,0.23216652482700204
1.0,1.0,0.22290260733483536
1.0,1.0,0.22770552061343552
1.0,1.0,0.12365955290323016
1.0,2.0,0.23926452919913332
1.0,1.0,0.10911588071276201
1.0,1.0,0.21814210347828478
1.0,1.0,0.16237922381359587
1.0,1.0,0.19796706039796086
1.0,1.0,0.21727040333453265
1.0,2.0,0.17730900383579784
1.0,2.0,0.16826211329209595
1.0,2.0,0.15846916509317677
1.0,1.0,0.2367048895878979
1.0,1.0,0.1978867774245357
1.0,2.0,0.21325440794122463
1.0,1.0,0.2031803360773104
1.0,2.0,0.11163570799931047
1.0,1.0,0.13236689904970242
1.0,2.0,0.18698022911236978
1.0,0.0,0.12678099128794992
1.0,1.0,0.21488117113923758
1.0,1.0,0.2493322520979337
1.0,1.0,0.1764590529955693
1.0,1.0,0.24874598552136817
1.0,1.0,0.22564522608177148
1.0,1.0,0.23931711325387764
1.0,1.0,0.18799488769821415
1.0,1.0,0.1526875421576712
1.0,1.0,0.20117884546218495
1.0,0.0,0.16587530346799997
1.0,1.0,0.23020156111274892
1.0,1.0,0.10005988169277319
1.0,2.0,0.18626001136944637
1.0,1.0,0.14103594142172232
1.0,2.0,0.1570297095313875
1.0,3.0,0.11901110840806614
1.0,1.0,0.24136441236977546
1.0,1.0,0.20924918606032297
1.0,1.0,0.15568959184140574
1.0,1.0,0.18213054821347274
1.0,1.0,0.15714967768313615
1.0,1.0,0.2319111639819353
1.0,1.0,0.16083714880598848
1.0,1.0,0.20982546588246892
1.0,2.0,0.18513922654866632
1.0,1.0,0.1505966829840828
1.0,1.0,0.1730840549062173
1.0,1.0,0.20635810751923567
1.0,1.0,0.1855581915795595
1.0,1.0,0.20052355045840442
1.0,2.0,0.2002420277819272
1.0,1.0,0.20009426569238156
1.0,1.0,0.1295940355512476
1.0,0.0,0.18948778620867424
1.0,1.0,0.21855491478168315
1.0,1.0,0.145206721365131
1.0,1.0,0.1484769653841873
1.0,1.0,0.13045577232972444
1.0,1.0,0.23929534382012113
1.0,1.0,0.10470243593591966
1.0,1.0,0.17643389417428182
1.0,1.0,0.2309932851123616
1.0,1.0,0.1477856111447216
1.0,1.0,0.13303646376366107
1.0,1.0,0.11407461997621646
1.0,1.0,0.1121885962765812
1.0,2.0,0.17569972458286132
1.0,1.0,0.16399412873388686
1.0,2.0,0.1770829543031315
1.0,1.0,0.24134590918389637
1.0,1.0,0.11919605754999663
1.0,1.0,0.1068563057065022
1.0,0.0,0.1402498319454132
1.0,1.0,0.15172400698928612
1.0,1.0,0.11376382929350466
1.0,1.0,0.2070910275341884
1.0,2.0,0.23859387943251018
1.0,2.0,0.1442196299847574
1.0,1.0,0.13174723069397207
1.0,1.0,0.2236946103132358
1.0,1.0,0.14159183851210094
1.0,1.0,0.21771435677730133
1.0,2.0,0.16968593673102644
1.0,1.0,0.22608374132195364
1.0,1.0,0.24575573319745128
1.0,1.0,0.16039625431106685
1.0,1.0,0.1541074987800167
1.0,2.0,0.10251804293358202
1.0,2.0,0.18833688541107751
1.0,1.0,0.13615746780264532
1.0,2.0,0.1805019027395875
1.0,2.0,0.22961768379136105
1.0,1.0,0.15470768662443204
1.0,2.0,0.20634833864475893
1.0,1.0,0.21159413364029744
1.0,1.0,0.17006550275764182
1.0,1.0,0.2048171958806272
1.0,1.0,0.15993649085561418
1.0,1.0,0.22064114367450016
1.0,2.0,0.21294320369525022
1.0,2.0,0.1446556242062169
1.0,1.0,0.22508532875493212
1.0,3.0,0.11431796312469346
1.0,1.0,0.10221354934546417
1.0,1.0,0.10436452107674472
1.0,1.0,0.2251336497667246
1.0,1.0,0.15918100810467795
1.0,2.0,0.10147194389289778
1.0,0.0,0.1258109590526624
1.0,2.0,0.13141371763778065
1.0,1.0,0.11704229359634977
1.0,1.0,0.18660581009679472
1.0,1.0,0.13807491019370557
1.0,1.0,0.16204079411523498
1.0,1.0,0.19527065322857878
1.0,1.0,0.23174235887619196
1.0,1.0,0.19025696834731487
1.0,2.0,0.10651784588169744
1.0,1.0,0.18717284648836313
1.0,1.0,0.12924110933484934
1.0,1.0,0.16924557099548007
1.0,0.0,0.1810612399581235
1.0,1.0,0.2011591363795442
1.0,1.0,0.237088166356757
1.0,1.0,0.17810952980856617
1.0,1.0,0.23121999771728427
1.0,2.0,0.1799090085505295
1.0,2.0,0.20330805702476068
1.0,2.0,0.12433918031653704
1.0,2.0,0.18909202816875909
1.0,0.0,0.24585849894151993
1.0,1.0,0.11543641860480043
1.0,1.0,0.19098174913738636
1.0,1.0,0.24123656804434795
1.0,1.0,0.13230394678308882
1.0,1.0,0.2098028812159899
1.0,1.0,0.15999563430662986
1.0,0.0,0.2317606273665434
1.0,1.0,0.14197182605037767
1.0,1.0,0.14625432148770567
1.0,2.0,0.17547126823322254
1.0,1.0,0.12377907701210565
1.0,1.0,0.22886869739732446
1.0,0.0,0.243152639244502
1.0,1.0,0.1543000105429998
1.0,1.0,0.2384930133632015
1.0,1.0,0.2205746606979478
1.0,1.0,0.24280663496551275
1.0,1.0,0.24769647707974907
1.0,1.0,0.14649534749783671
1.0,1.0,0.1511320963314703
1.0,2.0,0.2095587782924701
1.0,1.0,0.1763877742389161
1.0,1.0,0.1130789409442754
1.0,1.0,0.1647193541129386
1.0,1.0,0.15499677815602608
1.0,1.0,0.16631439103706216
1.0,1.0,0.22597013649741696
1.0,1.0,0.24700193459170458
1.0,1.0,0.24875638717517143
1.0,2.0,0.2179940782331751
1.0,2.0,0.18045331718649998
1.0,1.0,0.24413140851251774
1.0,1.0,0.10619377268794598
1.0,1.0,0.22064456257294376
1.0,1.0,0.19685194571916956
1.0,2.0,0.10760892618033095
1.0,4.0,0.23108490713009092
1.0,1.0,0.2040891740927822
1.0,1.0,0.21838809803213308
1.0,1.0,0.15197005474161734
1.0,1.0,0.2283655186577817
1.0,2.0,0.14016212896098013
1.0,1.0,0.19837140368742462
1.0,1.0,0.21437877673940064
1.0,2.0,0.17278306117111747
1.0,1.0,0.14403074554689407
1.0,1.0,0.21796054511539356
1.0,1.0,0.12565029012699797
1.0,1.0,0.17388796639795914
1.0,1.0,0.1461473337225953
1.0,1.0,0.19069751089488246
1.0,0.0,0.11133358775133442
1.0,2.0,0.12666023344776908
1.0,2.0,0.18756697190521493
1.0,1.0,0.13427680868604638
1.0,2.0,0.24512591069989406
1.0,1.0,0.17804508416652653
1.0,1.0,0.24092601834252622
1.0,1.0,0.24206178239079795
1.0,1.0,0.23487756742040922
1.0,1.0,0.10778116451414739
1.0,1.0,0.13695768737071082
1.0,1.0,0.2447652577268556
1.0,0.0,0.16285641735093187
1.0,1.0,0.1071545330446964
1.0,1.0,0.1986897504073851
1.0,1.0,0.12752691666740137
1.0,1.0,0.1666479763238965
1.0,1.0,0.10592767726197673
1.0,2.0,0.21578109959757513
1.0,0.0,0.1495961562119193
1.0,0.0,0.15373131708419144
1.0,1.0,0.12436937533514543
1.0,1.0,0.13633239416453988
1.0,0.0,0.21517301183326484
1.0,2.0,0.24302415280827572
1.0,1.0,0.20087769967962715
1.0,1.0,0.14446660838068276
1.0,1.0,0.1174211336730963
1.0,2.0,0.1990121642025856
1.0,1.0,0.1611387411517233
1.0,1.0,0.1807437165514339
1.0,1.0,0.183377831840783
1.0,1.0,0.15326626880470828
1.0,1.0,0.19909801108841785
1.0,1.0,0.24789344781833736
1.0,1.0,0.18634013397681842
1.0,1.0,0.17363799132561752
1.0,1.0,0.1982445508768789
1.0,1.0,0.18352512354782888
1.0,1.0,0.11082122247207703
1.0,3.0,0.11083233340717949
1.0,1.0,0.1265444458745898
1.0,2.0,0.24889215968746287
1.0,1.0,0.11287374211170861
1.0,1.0,0.24691889299382114
1.0,1.0,0.20754654288415963
1.0,1.0,0.19695520125710642
1.0,1.0,0.19177905468658854
1.0,1.0,0.22807106361843069
1.0,1.0,0.19383285454630403
1.0,2.0,0.1269219090312814
1.0,1.0,0.13197565140985956
1.0,0.0,0.1538393643256856
1.0,1.0,0.17062512351169487
1.0,2.0,0.17587055109488636
1.0,1.0,0.19386815928463708
1.0,2.0,0.18320475083628546
1.0,1.0,0.11614239979134833
1.0,3.0,0.14741658830635773
1.0,1.0,0.2398146260958168
1.0,0.0,0.22908304338382177
1.0,1.0,0.13068900087685845
1.0,1.0,0.22766548768258346
1.0,2.0,0.22414901076373006
1.0,1.0,0.18651899800493132
1.0,0.0,0.18991007891157125
1.0,2.0,0.15012588058518983
1.0,1.0,0.17661972605977294
1.0,2.0,0.11744799887394587
1.0,2.0,0.20815020643672255
1.0,0.0,0.1297399233356577
1.0,1.0,0.23043379054901247
1.0,1.0,0.15487101207604542
1.0,2.0,0.1806463131534454
1.0,1.0,0.18816802570863056
1.0,1.0,0.12569212295764046
1.0,1.0,0.23974920791954046
1.0,0.0,0.24898494189267933
1.0,1.0,0.24354868109753702
1.0,2.0,0.21649577236387813
1.0,1.0,0.20392583181278667
1.0,1.0,0.24425287162489479
1.0,1.0,0.17879083833826492
1.0,1.0,0.2057427113750625
1.0,0.0,0.20409494877136397
1.0,1.0,0.23680967504879258
1.0,1.0,0.1862437841505608
1.0,2.0,0.21667819417096307
1.0,0.0,0.19787185847300995
1.0,1.0,0.13490693895907266
1.0,2.0,0.2375059900258906
1.0,1.0,0.10208884699660403
1.0,0.0,0.18894528490591816
1.0,2.0,0.11847881300056098
1.0,1.0,0.24293045688472606
1.0,1.0,0.161932385127452
1.0,1.0,0.20538001372660863
1.0,1.0,0.23068192075658678
1.0,2.0,0.2041575635404329
1.0,1.0,0.24665883410930017
1.0,1.0,0.13620689968560523
1.0,1.0,0.13792708826270034
1.0,1.0,0.17991365595368083
1.0,1.0,0.20428823567082943
1.0,1.0,0.19290209695068417
1.0,1.0,0.10286843150153872
1.0,1.0,0.15769663397304262
1.0,2.0,0.19141642139252024
1.0,1.0,0.1792454274717935
1.0,1.0,0.24114194688781962
1.0,3.0,0.24656438274208684
1.0,2.0,0.23613073593914155
1.0,1.0,0.10883297931493642
1.0,2.0,0.10217410027704472
1.0,1.0,0.1761384579129655
1.0,1.0,0.13007312098362545
1.0,1.0,0.164193456284556
1.0,0.0,0.16656644608759624
1.0,2.0,0.16368928922773518
1.0,1.0,0.10356251483402022
1.0,1.0,0.12467027600623114
1.0,1.0,0.10103757843034251
1.0,1.0,0.18855940049913283
1.0,0.0,0.22575773129001597
1.0,0.0,0.22908770145110924
1.0,1.0,0.20142699171703962
1.0,1.0,0.13946442874401116
1.0,2.0,0.1561048157754871
1.0,1.0,0.2020750211221421
1.0,1.0,0.1819034651865212
1.0,1.0,0.1684560009104482
1.0,1.0,0.21728374127158845
1.0,1.0,0.1610209750983941
1.0,1.0,0.22943547494226388
1.0,0.0,0.19093418051228972
1.0,2.0,0.18935050369222906
1.0,1.0,0.10176987463161655
1.0,1.0,0.12340110550344621
1.0,1.0,0.19056430846005007
1.0,0.0,0.1616499694470361
1.0,1.0,0.1905664665136444
1.0,0.0,0.17406958357523394
1.0,2.0,0.13768107285110598
1.0,1.0,0.16573014466273261
1.0,1.0,0.1310194148178922
1.0,1.0,0.15379708892345131
1.0,1.0,0.2157737659320593
1.0,1.0,0.1983000208643369
1.0,2.0,0.10597641418336333
1.0,1.0,0.12761445234993665
1.0,2.0,0.24770383453280972
1.0,1.0,0.2042433577651721
1.0,1.0,0.17180708468244738
1.0,1.0,0.22144741782965488
1.0,0.0,0.18482420015772855
1.0,1.0,0.11463840353989561
1.0,2.0,0.20810635766089192
1.0,1.0,0.17697870166659735
1.0,2.0,0.17392185280259376
1.0,1.0,0.15008355014730407
1.0,1.0,0.12933973574450366
1.0,3.0,0.19104618314655364
1.0,0.0,0.20562603540770188
1.0,1.0,0.1293649795356473
1.0,2.0,0.11111041322660721
1.0,1.0,0.11714725388605128
1.0,1.0,0.1058614869976765
1.0,1.0,0.21446375358369463
1.0,1.0,0.16785750970288024
1.0,1.0,0.17506494141229484
1.0,1.0,0.20153901906017319
1.0,1.0,0.1218353875101862
1.0,0.0,0.1155489800703926
1.0,1.0,0.13390619788413743
1.0,1.0,0.1876380155066067
1.0,1.0,0.20927167056375712
1.0,1.0,0.11498499598924784
1.0,1.0,0.12042977678216522
1.0,1.0,0.11228592170942324
1.0,1.0,0.21527839993430967
1.0,1.0,0.13435429543567895
1.0,1.0,0.1729116115434724
